-0.114729375,0.6776998,0.3063166,0.33348408,0.35906163,0.79128724
-0.80961585,0.6910943,-0.09664059,0.5453298,0.0339996,-0.5132053
0.45792037,-0.88706505,-0.29370856,-0.5099473,-0.13140282,0.20489892
