-0.022129294,-0.48460424,0.14630075,-0.42098007,0.3313944,-0.13524093,0.22157344,0.1920821,0.34768754,0.21315967,0.19872828,0.30938584
-0.27433908,0.3678769,0.20363158,-0.24209192,0.23136057,0.27176565,0.3433237,-0.13617298,-0.38315627,-0.0224455,-0.19332473,0.48100087
0.01030666,0.23609668,-0.347532,-0.025082001,0.47946653,0.55507696,0.4321189,0.1032556,-0.5334938,0.3366977,-0.3219042,-0.085024625
0.18428266,-0.46082547,-0.4394087,-0.14526261,0.16853897,-0.25956523,0.24156947,-0.27723518,0.13411903,-0.4500518,-0.13009356,0.67783505
-0.589549,0.13068944,0.2675316,-0.2685434,0.3377774,0.13898915,0.40455356,-0.21012177,-0.22225276,0.04755211,0.18201317,-0.35703397
-0.18048808,-0.34755975,0.37880597,-0.35214433,0.53364056,-0.4117368,-0.51017773,0.07796604,-0.5663072,0.14475137,0.21563655,0.0028666428
